2023-11-01 10:29:05


Counts
======

Abbreviation: C = Counts, IT = Integration Time (ms), T = Timestamp, BC = Bias Current (muA)
Detector number is attached to abbreviation, e.g. C3 represents the counts of the third detector.

C1	C2	C3	C4	C5	C6	C7	C8	BC1	BC2	BC3	BC4	BC5	BC6	BC7	BC8	IT	T

0	0	0	7188	25384	1	843818786	1	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:05.387	
0	0	0	67	21467	1	843796910	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:06.508	
0	0	0	12651	24476	1	843824334	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:07.616	
0	0	0	78	21292	1	843835827	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:08.733	
0	0	0	1	24606	1	843827232	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:09.915	
0	0	0	113	20963	1	843743688	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:11.037	
0	0	0	11568	24194	1	843804780	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:12.144	
0	0	0	93	20854	1	843832724	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:13.252	
0	0	0	8051	24796	1	843838518	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:14.360	
0	0	0	84	21888	1	843845167	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:15.479	
0	0	0	5690	25724	1	843826588	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:16.588	
0	0	0	66	22204	1	843835834	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:17.696	
0	0	0	3517	26344	1	843853524	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:18.816	
0	0	0	81	22025	1	843836649	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:19.938	
0	0	0	5184	25608	1	843826681	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:21.067	
0	0	0	108	21580	1	843820101	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:22.182	
0	0	0	15669	25265	1	843826196	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:23.290	
0	0	0	92	21691	1	843852218	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:24.407	
0	0	0	11889	25377	1	843832793	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:25.525	
0	0	0	76	22173	1	843836905	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:26.646	
0	0	0	4112	25514	1	843834737	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:27.764	
0	0	0	92	22025	1	843837422	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:28.872	
0	0	0	7557	25115	1	843846251	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:29.982	
0	0	0	76	21163	1	843861568	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:31.103	
0	0	0	1	24756	1	843840201	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:32.208	
0	0	0	80	21193	1	843853585	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:33.336	
0	0	0	3267	24213	1	843839043	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:29:34.454	
