LECROYWR640Zi,59892,Waveform
Segments,1,SegmentSize,4002
Segment,TrigTime,TimeSinceSegment1
#1,01-Nov-2023 13:34:16,0                 
Time,Ampl
-4.042002e-08,0.0343526
-4.037002e-08,0.0246309
-4.032002e-08,0.024933
-4.027002e-08,0.0257568
-4.022002e-08,0.0228458
-4.017002e-08,0.0183969
-4.012002e-08,0.0153211
-4.007002e-08,0.0174357
-4.002002e-08,0.023807
-3.997002e-08,0.026718
-3.992002e-08,0.0236697
-3.987002e-08,0.0160077
-3.982002e-08,0.00713735
-3.977002e-08,0.00120547
-3.972002e-08,-0.00170554
-3.967002e-08,-0.000469734
-3.962002e-08,0.00095831
-3.957002e-08,0.0010407
-3.952002e-08,0.00513259
-3.947002e-08,0.00960896
-3.942002e-08,0.00889494
-3.937002e-08,0.0126573
-3.932002e-08,0.0190011
-3.927002e-08,0.0061487
-3.922002e-08,-0.00901054
-3.917002e-08,-0.00291389
-3.912002e-08,0.00123293
-3.907002e-08,-0.00467148
-3.902002e-08,-0.00252941
-3.897002e-08,0.00263352
-3.892002e-08,-0.00299627
-3.887002e-08,-0.0104111
-3.882002e-08,-0.00887322
-3.877002e-08,-0.0047264
-3.872002e-08,0.000930848
-3.867002e-08,0.00812599
-3.862002e-08,0.00716481
-3.857002e-08,0.00364962
-3.852002e-08,0.00732958
-3.847002e-08,0.0113666
-3.842002e-08,0.010323
-3.837002e-08,0.00595646
-3.832002e-08,0.00321023
-3.827002e-08,0.00200188
-3.822002e-08,-0.00214494
-3.817002e-08,-0.0058249
-3.812002e-08,-0.0062643
-3.807002e-08,-0.00782965
-3.802002e-08,-0.010164
-3.797002e-08,-0.00736279
-3.792002e-08,0.000436525
-3.787002e-08,0.0063684
-3.782002e-08,0.00631348
-3.777002e-08,0.0070275
-3.772002e-08,0.0128221
-3.767002e-08,0.0129044
-3.762002e-08,0.00678034
-3.757002e-08,0.00483051
-3.752002e-08,0.00109562
-3.747002e-08,-0.00593475
-3.742002e-08,-0.00225479
-3.737002e-08,0.00667049
-3.732002e-08,0.00422633
-3.727002e-08,0.0024962
-3.722002e-08,0.0108173
-3.717002e-08,0.0133164
-3.712002e-08,0.0119433
-3.707002e-08,0.0101582
-3.702002e-08,-0.000524659
-3.697002e-08,-0.00785712
-3.692002e-08,-0.00769234
-3.687002e-08,-0.00931262
-3.682002e-08,-0.00813174
-3.677002e-08,-0.00478133
-3.672002e-08,-0.00403984
-3.667002e-08,-0.0030512
-3.662002e-08,-0.0034906
-3.657002e-08,-0.00574251
-3.652002e-08,-0.0026118
-3.647002e-08,0.00458335
-3.642002e-08,0.00886748
-3.637002e-08,0.0119433
-3.632002e-08,0.0141403
-3.627002e-08,0.00991105
-3.622002e-08,0.00241382
-3.617002e-08,0.00299053
-3.612002e-08,0.01252
-3.607002e-08,0.0221593
-3.602002e-08,0.0268004
-3.597002e-08,0.0264159
-3.592002e-08,0.0215002
-3.587002e-08,0.0112567
-3.582002e-08,0.00233143
-3.577002e-08,0.00131532
-3.572002e-08,0.000766073
-3.567002e-08,-0.00500103
-3.562002e-08,-0.00722548
-3.557002e-08,-5.77984e-05
-3.552002e-08,0.00650571
-3.547002e-08,0.00969135
-3.542002e-08,0.0136459
-3.537002e-08,0.0108997
-3.532002e-08,0.00540722
-3.527002e-08,0.00859285
-3.522002e-08,0.0197426
-3.517002e-08,0.0312219
-3.512002e-08,0.0347645
-3.507002e-08,0.0305353
-3.502002e-08,0.0241091
-3.497002e-08,0.0204841
-3.492002e-08,0.0186715
-3.487002e-08,0.016859
-3.482002e-08,0.0142776
-3.477002e-08,0.0072472
-3.472002e-08,0.00332008
-3.467002e-08,0.00645079
-3.462002e-08,0.00595646
-3.457002e-08,0.00378694
-3.452002e-08,0.00554453
-3.447002e-08,0.0031553
-3.442002e-08,-0.00088167
-3.437002e-08,0.000189363
-3.432002e-08,0.00422633
-3.427002e-08,0.0149916
-3.422002e-08,0.0253449
-3.417002e-08,0.0235324
-3.412002e-08,0.0208136
-3.407002e-08,0.0191384
-3.402002e-08,0.00760421
-3.397002e-08,-0.00697832
-3.392002e-08,-0.0177985
-3.387002e-08,-0.0206546
-3.382002e-08,-0.0152994
-3.377002e-08,-0.010878
-3.372002e-08,-0.00917531
-3.367002e-08,-0.00706071
-3.362002e-08,-0.00272165
-3.357002e-08,0.00208427
-3.352002e-08,0.00952657
-3.347002e-08,0.0179575
-3.342002e-08,0.0155134
-3.337002e-08,0.00710988
-3.332002e-08,0.0014801
-3.327002e-08,-0.00475387
-3.322002e-08,-0.00972456
-3.317002e-08,-0.0106308
-3.312002e-08,-0.0105484
-3.307002e-08,-0.0121962
-3.302002e-08,-0.0126356
-3.297002e-08,-0.00920277
-3.292002e-08,-0.00486372
-3.287002e-08,-0.0030512
-3.282002e-08,-0.00450671
-3.277002e-08,-0.00285896
-3.272002e-08,0.000161901
-3.267002e-08,-0.00236464
-3.262002e-08,-0.000112723
-3.257002e-08,0.00694511
-3.252002e-08,0.00741197
-3.247002e-08,0.00647825
-3.242002e-08,0.00590154
-3.237002e-08,0.00290814
-3.232002e-08,0.000601299
-3.227002e-08,-0.00530311
-3.222002e-08,-0.0123884
-3.217002e-08,-0.00917531
-3.212002e-08,-0.00244703
-3.207002e-08,-0.00233718
-3.202002e-08,-0.00296881
-3.197002e-08,0.00274337
-3.192002e-08,0.0129868
-3.187002e-08,0.0167217
-3.182002e-08,0.0134262
-3.177002e-08,0.0166119
