LECROYWR640Zi,59892,Waveform
Segments,1,SegmentSize,4002
Segment,TrigTime,TimeSinceSegment1
#1,01-Nov-2023 13:34:17,0                 
Time,Ampl
-4.041668e-08,0.0185342
-4.036668e-08,0.0226536
-4.031668e-08,0.0301234
-4.026668e-08,0.0294643
-4.021668e-08,0.0237246
-4.016668e-08,0.0245485
-4.011668e-08,0.0237246
-4.006668e-08,0.0172435
-4.001668e-08,0.0114489
-3.996668e-08,0.00955404
-3.991668e-08,0.0111469
-3.986668e-08,0.0133164
-3.981668e-08,0.0170513
-3.976668e-08,0.0232852
-3.971668e-08,0.0294368
-3.966668e-08,0.0400098
-3.961668e-08,0.0527524
-3.956668e-08,0.0469303
-3.951668e-08,0.0269927
-3.946668e-08,0.020539
-3.941668e-08,0.0257843
-3.936668e-08,0.0226261
-3.931668e-08,0.0124925
-3.926668e-08,0.013234
-3.921668e-08,0.0212256
-3.916668e-08,0.0229831
-3.911668e-08,0.0224614
-3.906668e-08,0.0218572
-3.901668e-08,0.0191109
-3.896668e-08,0.0218023
-3.891668e-08,0.032595
-3.886668e-08,0.0323753
-3.881668e-08,0.0146346
-3.876668e-08,0.00115055
-3.871668e-08,-0.00148584
-3.866668e-08,-0.00255688
-3.861668e-08,0.00200188
-3.856668e-08,0.0116412
-3.851668e-08,0.0163372
-3.846668e-08,0.0186166
-3.841668e-08,0.0168316
-3.836668e-08,0.00710988
-3.831668e-08,-0.00233718
-3.826668e-08,-0.0108505
-3.821668e-08,-0.0217256
-3.816668e-08,-0.0361983
-3.811668e-08,-0.0449588
-3.806668e-08,-0.0314198
-3.801668e-08,-0.0123335
-3.796668e-08,-0.00247449
-3.791668e-08,0.0130692
-3.786668e-08,0.0236972
-3.781668e-08,0.02161
-3.776668e-08,0.0254273
-3.771668e-08,0.0295741
-3.766668e-08,0.0236422
-3.761668e-08,0.0164471
-3.756668e-08,0.011751
-3.751668e-08,0.005929
-3.746668e-08,-0.00104644
-3.741668e-08,-0.00321597
-3.736668e-08,0.00128786
-3.731668e-08,0.0093618
-3.726668e-08,0.0176829
-3.721668e-08,0.017216
-3.716668e-08,0.0131516
-3.711668e-08,0.0197975
-3.706668e-08,0.0249604
-3.701668e-08,0.0170787
-3.696668e-08,0.00667049
-3.691668e-08,-0.00184285
-3.686668e-08,-0.00634669
-3.681668e-08,-0.000909132
-3.676668e-08,0.00285321
-3.671668e-08,-0.00187032
-3.666668e-08,-0.000140186
-3.661668e-08,0.00546214
-3.656668e-08,0.00397917
-3.651668e-08,0.00521498
-3.646668e-08,0.0124925
-3.641668e-08,0.016859
-3.636668e-08,0.0176829
-3.631668e-08,0.019056
-3.626668e-08,0.0211981
-3.621668e-08,0.0188363
-3.616668e-08,0.00991105
-3.611668e-08,0.00392425
-3.606668e-08,0.00631348
-3.601668e-08,0.00735705
-3.596668e-08,0.00708242
-3.591668e-08,0.0148817
-3.586668e-08,0.0195503
-3.581668e-08,0.0118334
-3.576668e-08,0.00584661
-3.571668e-08,0.0107349
-3.566668e-08,0.019056
-3.561668e-08,0.0241366
-3.556668e-08,0.0213629
-3.551668e-08,0.0082633
-3.546668e-08,0.00241382
-3.541668e-08,0.00969135
-3.536668e-08,0.0149367
-3.531668e-08,0.022379
-3.526668e-08,0.0276243
-3.521668e-08,0.0211981
-3.516668e-08,0.0158704
-3.511668e-08,0.0108448
-3.506668e-08,0.00623109
-3.501668e-08,0.0101307
-3.496668e-08,0.0130418
-3.491668e-08,0.0117785
-3.486668e-08,0.00993851
-3.481668e-08,0.00818092
-3.476668e-08,0.0132889
-3.471668e-08,0.0192483
-3.466668e-08,0.0141403
-3.461668e-08,0.00947165
-3.456668e-08,0.0151838
-3.451668e-08,0.0213079
-3.446668e-08,0.0247682
-3.441668e-08,0.0281186
-3.436668e-08,0.0269103
-3.431668e-08,0.0186441
-3.426668e-08,0.0108448
-3.421668e-08,0.00862032
-3.416668e-08,0.00189203
-3.411668e-08,-0.00868099
-3.406668e-08,-0.0081592
-3.401668e-08,0.00277083
-3.396668e-08,0.00916956
-3.391668e-08,0.00708242
-3.386668e-08,0.00628601
-3.381668e-08,0.00565438
-3.376668e-08,0.00502274
-3.371668e-08,0.0105427
-3.366668e-08,0.0138656
-3.361668e-08,0.0127946
-3.356668e-08,0.0119707
-3.351668e-08,0.0101857
-3.346668e-08,0.0122728
-3.341668e-08,0.0151014
-3.336668e-08,0.00661556
-3.331668e-08,-0.00379268
-3.326668e-08,-0.000469734
-3.321668e-08,0.00502274
-3.316668e-08,0.00370455
-3.311668e-08,0.00312784
-3.306668e-08,0.000738611
-3.301668e-08,-0.00170554
-3.296668e-08,-0.00302374
-3.291668e-08,-0.00898307
-3.286668e-08,-0.0047264
-3.281668e-08,0.0110095
-3.276668e-08,0.0171337
-3.271668e-08,0.0158978
-3.266668e-08,0.0135635
-3.261668e-08,0.00584661
-3.256668e-08,-0.00310612
-3.251668e-08,-0.00898307
-3.246668e-08,-0.012663
-3.241668e-08,-0.0123335
-3.236668e-08,-0.00513834
-3.231668e-08,0.00518752
-3.226668e-08,0.010323
-3.221668e-08,0.00496782
-3.216668e-08,-0.00530311
-3.211668e-08,-0.00766488
-3.206668e-08,-0.00335328
-3.201668e-08,-0.000771821
-3.196668e-08,0.0035947
-3.191668e-08,0.0126024
-3.186668e-08,0.0191933
-3.181668e-08,0.0183145
-3.176668e-08,0.0115863
-3.171668e-08,0.00507767
-3.166668e-08,0.00430872
-3.161668e-08,0.00474812
-3.156668e-08,0.00540722
-3.151668e-08,0.0091421
-3.146668e-08,0.0120531
-3.141668e-08,0.015431
-3.136668e-08,0.0181223
-3.131668e-08,0.0118883
-3.126668e-08,0.000409062
-3.121668e-08,-0.00088167
-3.116668e-08,0.00708242
-3.111668e-08,0.0068078
-3.106668e-08,0.00191949
-3.101668e-08,0.003375
-3.096668e-08,0.00205681
-3.091668e-08,-0.00491864
-3.086668e-08,-0.00931262
-3.081668e-08,-0.00994426
-3.076668e-08,-0.0104935
-3.071668e-08,-0.0144481
-3.066668e-08,-0.0131024
-3.061668e-08,0.00106816
-3.056668e-08,0.0102406
-3.051668e-08,0.00543468
-3.046668e-08,0.00194696
-3.041668e-08,0.00546214
-3.036668e-08,0.00505021
-3.031668e-08,-0.00206255
-3.026668e-08,-0.000250035
-3.021668e-08,0.00710988
-3.016668e-08,0.00787883
-3.011668e-08,0.0149092
-3.006668e-08,0.0262512
-3.001668e-08,0.0289699
-2.996668e-08,0.0275968
-2.991668e-08,0.0246034
-2.986668e-08,0.0259765
-2.981668e-08,0.029629
-2.976668e-08,0.0213629
-2.971668e-08,0.0230106
-2.966668e-08,0.0492097
-2.961668e-08,0.0626114
-2.956668e-08,0.054455
-2.951668e-08,0.050116
-2.946668e-08,0.04715
-2.941668e-08,0.0389388
-2.936668e-08,0.0345997
-2.931668e-08,0.0300684
-2.926668e-08,0.0140304
-2.921668e-08,0.00106816
-2.916668e-08,0.00235889
-2.911668e-08,0.00246874
-2.906668e-08,0.000683686
-2.901668e-08,0.00521498
-2.896668e-08,0.008483
-2.891668e-08,0.00941673
-2.886668e-08,0.0121904
-2.881668e-08,0.0116412
-2.876668e-08,0.00930688
-2.871668e-08,0.00853793
-2.866668e-08,0.00672541
