2023-11-01 10:32:21


Counts
======

Abbreviation: C = Counts, IT = Integration Time (ms), T = Timestamp, BC = Bias Current (muA)
Detector number is attached to abbreviation, e.g. C3 represents the counts of the third detector.

C1	C2	C3	C4	C5	C6	C7	C8	BC1	BC2	BC3	BC4	BC5	BC6	BC7	BC8	IT	T

0	0	0	10640	19923	1	843818087	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:21.910	
0	0	0	96	17034	1	843818016	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:23.037	
0	0	0	10484	20084	1	843821766	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:24.157	
0	0	0	90	17253	1	843824372	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:25.273	
0	0	0	3393	19850	1	843836276	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:26.380	
0	0	0	80	17349	1	843843681	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:27.489	
0	0	0	14479	20126	1	843856211	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:28.596	
0	0	0	92	17023	1	843827987	1	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:29.729	
0	0	0	1	19885	1	843817163	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:30.859	
0	0	0	106	16872	1	843825448	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:31.964	
0	0	0	2507	19704	1	843839321	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:33.086	
0	0	0	68	17037	1	843838394	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:34.192	
0	0	0	1	20458	1	843807915	1	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:35.332	
0	0	0	106	17092	1	843812049	1	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:36.453	
0	0	0	1	19893	1	843820660	1	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:37.572	
0	0	0	117	17162	1	843835280	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:38.684	
0	0	0	10798	20058	1	843839903	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:39.796	
0	0	0	60	17202	1	843825662	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:40.916	
0	0	0	4165	20401	1	843817267	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:42.028	
0	0	0	67	17661	1	843844564	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:43.136	
0	0	0	5697	20466	1	843851559	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:44.253	
0	0	0	129	17461	1	843841308	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:45.370	
0	0	0	5157	20012	1	843845572	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:46.476	
0	0	0	81	16908	1	843829578	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:47.593	
0	0	0	1	19671	1	843849600	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:48.702	
0	0	0	83	17058	1	843858213	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:49.810	
0	0	0	15237	19994	1	843855176	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:50.917	
0	0	0	73	17061	1	843858690	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:52.038	
0	0	0	19570	19986	1	843844629	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:53.153	
0	0	0	74	17097	1	843839548	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:54.270	
0	0	0	1	20153	1	843845468	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:55.380	
0	0	0	63	17222	1	843843231	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:56.498	
0	0	0	3655	19926	1	843838026	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:57.613	
0	0	0	87	17770	1	843819513	1	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:58.735	
0	0	0	7550	20371	1	843805969	1	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:32:59.923	
0	0	0	83	17860	1	843755700	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:33:01.054	
0	0	0	6942	20652	1	843799162	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:33:02.163	
0	0	0	79	17553	1	843834597	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:33:03.282	
0	0	0	10680	20399	1	843837742	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:33:04.396	
0	0	0	81	17631	1	843845565	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:33:05.500	
0	0	0	4445	19997	1	843837470	0	0	28.45	0	27.95	17.66	29.2	0	24.95	1000.0	01-Nov-23 10:33:06.618	
