LECROYWR640Zi,59892,Waveform
Segments,1,SegmentSize,4002
Segment,TrigTime,TimeSinceSegment1
#1,01-Nov-2023 13:36:58,0                 
Time,Ampl
-4.044033e-08,0.00375947
-4.039033e-08,0.00230397
-4.034033e-08,-0.00522073
-4.029033e-08,-0.0113723
-4.024033e-08,-0.00637415
-4.019033e-08,0.008483
-4.014033e-08,0.0128221
-4.009033e-08,0.00837315
-4.004033e-08,0.00955404
-3.999033e-08,0.0141128
-3.994033e-08,0.0200721
-3.989033e-08,0.0229008
-3.984033e-08,0.0242464
-3.979033e-08,0.032183
-3.974033e-08,0.0322105
-3.969033e-08,0.0196602
-3.964033e-08,0.0156781
-3.959033e-08,0.0199897
-3.954033e-08,0.0213079
-3.949033e-08,0.0208136
-3.944033e-08,0.015788
-3.939033e-08,0.00930688
-3.934033e-08,0.0101857
-3.929033e-08,0.0171337
-3.924033e-08,0.024219
-3.919033e-08,0.0252625
-3.914033e-08,0.0230106
-3.909033e-08,0.0232852
-3.904033e-08,0.0219396
-3.899033e-08,0.0191109
-3.894033e-08,0.0188638
-3.889033e-08,0.0181223
-3.884033e-08,0.016502
-3.879033e-08,0.0190835
-3.874033e-08,0.0210608
-3.869033e-08,0.0143874
-3.864033e-08,0.00521498
-3.859033e-08,0.00356724
-3.854033e-08,0.00598393
-3.849033e-08,0.0042538
-3.844033e-08,0.00304545
-3.839033e-08,0.0108997
-3.834033e-08,0.0198799
-3.829033e-08,0.0202094
-3.824033e-08,0.0193581
-3.819033e-08,0.0213903
-3.814033e-08,0.022379
-3.809033e-08,0.0207312
-3.804033e-08,0.0202094
-3.799033e-08,0.0246858
-3.794033e-08,0.0277067
-3.789033e-08,0.0281186
-3.784033e-08,0.0272947
-3.779033e-08,0.0175456
-3.774033e-08,0.00689019
-3.769033e-08,0.00881255
-3.764033e-08,0.0141677
-3.759033e-08,0.0152388
-3.754033e-08,0.0192208
-3.749033e-08,0.0220494
-3.744033e-08,0.0157056
-3.739033e-08,0.00598393
-3.734033e-08,-0.00384761
-3.729033e-08,-0.00706071
-3.724033e-08,0.00263352
-3.719033e-08,0.00713735
-3.714033e-08,-0.00101898
-3.709033e-08,-0.00250195
-3.704033e-08,0.00765913
-3.699033e-08,0.0170787
-3.694033e-08,0.012108
-3.689033e-08,-0.00184285
-3.684033e-08,-0.00307866
-3.679033e-08,0.00521498
-3.674033e-08,0.00738451
-3.669033e-08,-0.000277498
-3.664033e-08,-0.00857114
-3.659033e-08,-0.00923024
-3.654033e-08,-0.00695086
-3.649033e-08,0.000299213
-3.644033e-08,0.00881255
-3.639033e-08,0.00903225
-3.634033e-08,0.011806
-3.629033e-08,0.0180125
-3.624033e-08,0.0120531
-3.619033e-08,0.00285321
-3.614033e-08,0.00650571
-3.609033e-08,0.0182596
-3.604033e-08,0.0247407
-3.599033e-08,0.0202094
-3.594033e-08,0.0178477
-3.589033e-08,0.0298487
-3.584033e-08,0.0401471
-3.579033e-08,0.0355884
-3.574033e-08,0.0301234
-3.569033e-08,0.0252076
-3.564033e-08,0.0132615
-3.559033e-08,0.00131532
-3.554033e-08,-0.00739026
-3.549033e-08,-0.0111251
-3.544033e-08,-0.00651146
-3.539033e-08,0.00257859
-3.534033e-08,0.00834569
-3.529033e-08,0.00831823
-3.524033e-08,0.0122728
-3.519033e-08,0.0166668
-3.514033e-08,0.0098012
-3.509033e-08,0.00818092
-3.504033e-08,0.0162549
-3.499033e-08,0.0133438
-3.494033e-08,0.00873017
-3.489033e-08,0.0132615
-3.484033e-08,0.012163
-3.479033e-08,0.00463827
-3.474033e-08,0.00180964
-3.469033e-08,0.0070275
-3.464033e-08,0.00985612
-3.459033e-08,0.00469319
-3.454033e-08,0.00741197
-3.449033e-08,0.0155958
-3.444033e-08,0.011037
-3.439033e-08,0.0042538
-3.434033e-08,0.00796122
-3.429033e-08,0.0105701
-3.424033e-08,0.00645079
-3.419033e-08,0.00428126
-3.414033e-08,0.0109546
-3.409033e-08,0.0207038
-3.404033e-08,0.0213079
-3.399033e-08,0.0203193
-3.394033e-08,0.0204017
-3.389033e-08,0.0057093
-3.384033e-08,-0.0116469
-3.379033e-08,-0.0126081
-3.374033e-08,-0.00634669
-3.369033e-08,-0.00393
-3.364033e-08,-0.00741772
-3.359033e-08,-0.011235
-3.354033e-08,-0.00447924
-3.349033e-08,0.00491289
-3.344033e-08,0.00864778
-3.339033e-08,0.0186166
-3.334033e-08,0.0258392
-3.329033e-08,0.0194405
-3.324033e-08,0.0211432
-3.319033e-08,0.0317986
-3.314033e-08,0.0333639
-3.309033e-08,0.0304255
-3.304033e-08,0.0268828
-3.299033e-08,0.0203193
-3.294033e-08,0.0112018
-3.289033e-08,0.00285321
-3.284033e-08,-0.00123868
-3.279033e-08,-0.0056052
-3.274033e-08,-0.00505595
-3.269033e-08,-0.00351806
-3.264033e-08,-0.0155466
-3.259033e-08,-0.0218355
-3.254033e-08,-0.0135693
