LECROYWR640Zi,59892,Waveform
Segments,1,SegmentSize,4002
Segment,TrigTime,TimeSinceSegment1
#1,01-Nov-2023 13:36:56,0                 
Time,Ampl
-4.04174e-08,0.0110645
-4.03674e-08,0.00982866
-4.03174e-08,0.00241382
-4.02674e-08,-0.012718
-4.02174e-08,-0.0201603
-4.01674e-08,-0.00917531
-4.01174e-08,0.00494036
-4.00674e-08,0.00213919
-4.00174e-08,-0.00230971
-3.99674e-08,0.00422633
-3.99174e-08,0.00620363
-3.98674e-08,0.00120547
-3.98174e-08,0.00332008
-3.97674e-08,0.0142776
-3.97174e-08,0.0244112
-3.96674e-08,0.0264983
-3.96174e-08,0.0188089
-3.95674e-08,0.0116686
-3.95174e-08,0.00927941
-3.94674e-08,0.00370455
-3.94174e-08,0.00356724
-3.93674e-08,0.0119982
-3.93174e-08,0.0192483
-3.92674e-08,0.0269927
-3.92174e-08,0.0322929
-3.91674e-08,0.0317162
-3.91174e-08,0.0290249
-3.90674e-08,0.0235873
-3.90174e-08,0.0197426
-3.89674e-08,0.0206214
-3.89174e-08,0.0181498
-3.88674e-08,0.00927941
-3.88174e-08,0.00304545
-3.87674e-08,0.00516006
-3.87174e-08,0.0101582
-3.86674e-08,0.0100758
-3.86174e-08,0.00397917
-3.85674e-08,-0.00203509
-3.85174e-08,-0.00664877
-3.84674e-08,-0.012306
-3.84174e-08,-0.022577
-3.83674e-08,-0.0331774
-3.83174e-08,-0.0289208
-3.82674e-08,-0.0143108
-3.82174e-08,-0.00453417
-3.81674e-08,0.00864778
-3.81174e-08,0.0307001
-3.80674e-08,0.0394331
-3.80174e-08,0.0331168
-3.79674e-08,0.0361926
-3.79174e-08,0.0426188
-3.78674e-08,0.0380051
-3.78174e-08,0.0297389
-3.77674e-08,0.0204566
-3.77174e-08,0.0107624
-3.76674e-08,0.00312784
-3.76174e-08,-0.000936595
-3.75674e-08,0.00395171
-3.75174e-08,0.00969135
-3.74674e-08,0.00963642
-3.74174e-08,0.0149916
-3.73674e-08,0.0235324
-3.73174e-08,0.02529
-3.72674e-08,0.0235324
-3.72174e-08,0.0224888
-3.71674e-08,0.0236972
-3.71174e-08,0.0221593
-3.70674e-08,0.0195778
-3.70174e-08,0.0224888
-3.69674e-08,0.0139206
-3.69174e-08,-0.00189778
-3.68674e-08,-0.00291389
-3.68174e-08,0.00323769
-3.67674e-08,0.0111743
-3.67174e-08,0.0180125
-3.66674e-08,0.0149641
-3.66174e-08,0.0134537
-3.65674e-08,0.0168316
-3.65174e-08,0.00856539
-3.64674e-08,-0.00417716
-3.64174e-08,-0.0106034
-3.63674e-08,-0.0171943
-3.63174e-08,-0.0168373
-3.62674e-08,-0.00923024
-3.62174e-08,-0.00747264
-3.61674e-08,-0.00966963
-3.61174e-08,-0.00980695
-3.60674e-08,-0.00923024
-3.60174e-08,-0.0126356
-3.59674e-08,-0.0138988
-3.59174e-08,-0.00480879
-3.58674e-08,0.00208427
-3.58174e-08,0.000656224
-3.57674e-08,0.000161901
-3.57174e-08,0.00238635
-3.56674e-08,0.00452842
-3.56174e-08,0.00831823
-3.55674e-08,0.0139206
-3.55174e-08,0.0160901
-3.54674e-08,0.017271
-3.54174e-08,0.0221867
-3.53674e-08,0.0255097
-3.53174e-08,0.0208411
-3.52674e-08,0.011806
-3.52174e-08,0.0029356
-3.51674e-08,-0.0156015
-3.51174e-08,-0.0277673
-3.50674e-08,-0.00763742
-3.50174e-08,0.0122179
-3.49674e-08,0.0109821
-3.49174e-08,0.0192208
-3.48674e-08,0.0358081
-3.48174e-08,0.0345723
-3.47674e-08,0.0286953
-3.47174e-08,0.0380051
-3.46674e-08,0.0408612
-3.46174e-08,0.0254273
-3.45674e-08,0.0156781
-3.45174e-08,0.0208685
-3.44674e-08,0.0235873
-3.44174e-08,0.0171886
-3.43674e-08,0.0195778
-3.43174e-08,0.0301508
-3.42674e-08,0.0312768
-3.42174e-08,0.0270201
-3.41674e-08,0.0255921
-3.41174e-08,0.0270476
-3.40674e-08,0.0256745
-3.40174e-08,0.0195503
-3.39674e-08,0.022324
-3.39174e-08,0.030755
-3.38674e-08,0.0221043
