LECROYWR640Zi,59892,Waveform
Segments,1,SegmentSize,4002
Segment,TrigTime,TimeSinceSegment1
#1,01-Nov-2023 13:34:10,0                 
Time,Ampl
-4.041927e-08,0.0310571
-4.036927e-08,0.0291896
-4.031927e-08,0.0184793
-4.026927e-08,0.0065881
-4.021927e-08,-0.00241956
-4.016927e-08,-0.00634669
-4.011927e-08,-0.00134853
-4.006927e-08,0.00167233
-4.001927e-08,-0.00170554
-3.996927e-08,0.000409062
-3.991927e-08,0.00378694
-3.986927e-08,0.000189363
-3.981927e-08,-0.00140346
-3.976927e-08,-5.77984e-05
-3.971927e-08,-0.00469894
-3.966927e-08,-0.0094774
-3.961927e-08,-0.0117019
-3.956927e-08,-0.0196659
-3.951927e-08,-0.0300742
-3.946927e-08,-0.0393016
-3.941927e-08,-0.0435308
-3.936927e-08,-0.0357314
-3.931927e-08,-0.028399
-3.926927e-08,-0.0303488
-3.921927e-08,-0.0230438
-3.916927e-08,-0.0102463
-3.911927e-08,-0.014146
-3.906927e-08,-0.0174415
-3.901927e-08,-0.00346313
-3.896927e-08,0.00916956
-3.891927e-08,0.0112842
-3.886927e-08,0.00798868
-3.881927e-08,0.000573836
-3.876927e-08,-0.00972456
-3.871927e-08,-0.0179633
-3.866927e-08,-0.0165352
-3.861927e-08,-0.0150248
-3.856927e-08,-0.0205997
-3.851927e-08,-0.0175513
-3.846927e-08,-0.0115645
-3.841927e-08,-0.0147776
-3.836927e-08,-0.0157114
-3.831927e-08,-0.0151346
-3.826927e-08,-0.0162606
-3.821927e-08,-0.011592
-3.816927e-08,-0.0056052
-3.811927e-08,-0.00744518
-3.806927e-08,-0.0147776
-3.801927e-08,-0.0131299
-3.796927e-08,-0.0053855
-3.791927e-08,-0.0101914
-3.786927e-08,-0.0169746
-3.781927e-08,-0.0115096
-3.776927e-08,-0.0108505
-3.771927e-08,-0.0175239
-3.766927e-08,-0.0162881
-3.761927e-08,-0.0128553
-3.756927e-08,-0.0171119
-3.751927e-08,-0.0205173
-3.746927e-08,-0.0172767
-3.741927e-08,-0.0211214
-3.736927e-08,-0.0292229
-3.731927e-08,-0.025076
-3.726927e-08,-0.0189794
-3.721927e-08,-0.0198582
-3.716927e-08,-0.0217805
-3.711927e-08,-0.027273
-3.706927e-08,-0.0291405
-3.701927e-08,-0.0146678
-3.696927e-08,0.00384186
-3.691927e-08,0.00922449
-3.686927e-08,0.00584661
-3.681927e-08,0.000244288
-3.676927e-08,-0.00379268
-3.671927e-08,0.000601299
-3.666927e-08,-5.77984e-05
-3.661927e-08,-0.0112899
-3.656927e-08,-0.0158212
-3.651927e-08,-0.0167549
-3.646927e-08,-0.0143657
-3.641927e-08,-0.000909132
-3.636927e-08,0.00933434
-3.631927e-08,0.0095815
-3.626927e-08,0.00785137
-3.621927e-08,0.00559945
-3.616927e-08,0.00101323
-3.611927e-08,-0.00961471
-3.606927e-08,-0.0259823
-3.601927e-08,-0.0351547
-3.596927e-08,-0.0255429
-3.591927e-08,-0.00519326
-3.586927e-08,0.00713735
-3.581927e-08,0.0104054
-3.576927e-08,0.00985612
-3.571927e-08,0.0031553
-3.566927e-08,-0.00162315
-3.561927e-08,-0.00576998
-3.556927e-08,-0.0121687
-3.551927e-08,-0.0102463
-3.546927e-08,-0.00244703
-3.541927e-08,0.00551707
-3.536927e-08,0.00952657
-3.531927e-08,0.00873017
-3.526927e-08,0.00867524
-3.521927e-08,0.00941673
-3.516927e-08,0.0072472
-3.511927e-08,0.00112308
-3.506927e-08,-0.00198017
-3.501927e-08,-0.000112723
-3.496927e-08,-0.00129361
-3.491927e-08,-0.00338075
-3.486927e-08,0.00329261
-3.481927e-08,0.00993851
-3.476927e-08,0.00370455
-3.471927e-08,-0.00571505
-3.466927e-08,-0.00966963
-3.461927e-08,-0.0099168
-3.456927e-08,-0.00961471
-3.451927e-08,-0.0124433
-3.446927e-08,-0.0162606
-3.441927e-08,-0.0183203
-3.436927e-08,-0.0176612
-3.431927e-08,-0.0159585
-3.426927e-08,-0.0190343
-3.421927e-08,-0.0265315
-3.416927e-08,-0.0260647
-3.411927e-08,-0.0138714
-3.406927e-08,-0.00675862
-3.401927e-08,-0.00642907
-3.396927e-08,-0.00236464
-3.391927e-08,-0.00434193
-3.386927e-08,-0.0132123
-3.381927e-08,-0.01302
-3.376927e-08,-0.0077198
-3.371927e-08,-0.012306
-3.366927e-08,-0.0205722
-3.361927e-08,-0.0217531
-3.356927e-08,-0.0164528
-3.351927e-08,-0.00365537
-3.346927e-08,0.0108448
-3.341927e-08,0.0189462
-3.336927e-08,0.0163922
-3.331927e-08,0.00095831
-3.326927e-08,-0.0088183
-3.321927e-08,-0.0034906
-3.316927e-08,-0.0026118
-3.311927e-08,-0.00513834
-3.306927e-08,0.0014801
-3.301927e-08,0.00395171
-3.296927e-08,-0.00159569
-3.291927e-08,-0.00445178
-3.286927e-08,-0.0053855
-3.281927e-08,-0.00631922
-3.276927e-08,-0.0113174
-3.271927e-08,-0.0197758
-3.266927e-08,-0.0221925
-3.261927e-08,-0.0180731
-3.256927e-08,-0.0171119
-3.251927e-08,-0.0207644
-3.246927e-08,-0.0201603
-3.241927e-08,-0.0226868
-3.236927e-08,-0.0322986
-3.231927e-08,-0.0340562
-3.226927e-08,-0.0282891
-3.221927e-08,-0.0184301
-3.216927e-08,-0.00755503
-3.211927e-08,-0.00750011
-3.206927e-08,-0.00939501
-3.201927e-08,-0.00393
-3.196927e-08,-0.00524819
-3.191927e-08,-0.0118941
-3.186927e-08,-0.0123335
-3.181927e-08,-0.0119215
-3.176927e-08,-0.0120039
-3.171927e-08,-0.0100541
-3.166927e-08,-0.00598967
-3.161927e-08,0.00120547
-3.156927e-08,0.00211173
-3.151927e-08,-0.00403984
-3.146927e-08,-0.00609952
-3.141927e-08,-0.010109
-3.136927e-08,-0.0159585
-3.131927e-08,-0.0114547
-3.126927e-08,-0.00653892
-3.121927e-08,-0.00741772
-3.116927e-08,-0.00123868
-3.111927e-08,0.00546214
-3.106927e-08,0.00439111
-3.101927e-08,0.00966389
-3.096927e-08,0.0156781
-3.091927e-08,0.00502274
-3.086927e-08,-0.00296881
-3.081927e-08,0.00557199
-3.076927e-08,0.00705496
-3.071927e-08,0.000161901
-3.066927e-08,-0.00313359
-3.061927e-08,-0.00826905
-3.056927e-08,-0.00884576
-3.051927e-08,-0.00848875
-3.046927e-08,-0.0133771
-3.041927e-08,-0.0106034
-3.036927e-08,-0.00154077
-3.031927e-08,0.00505021
-3.026927e-08,0.00752182
-3.021927e-08,0.011751
-3.016927e-08,0.0176005
-3.011927e-08,0.0137283
-3.006927e-08,0.00417141
-3.001927e-08,0.00474812
-2.996927e-08,0.0157605
-2.991927e-08,0.0184244
-2.986927e-08,0.00776898
-2.981927e-08,-0.00318851
-2.976927e-08,-0.0125532
-2.971927e-08,-0.0181006
-2.966927e-08,-0.0156015
-2.961927e-08,-0.0168373
-2.956927e-08,-0.0278497
-2.951927e-08,-0.0385326
-2.946927e-08,-0.0408944
-2.941927e-08,-0.0325458
-2.936927e-08,-0.0251035
-2.931927e-08,-0.025433
-2.926927e-08,-0.0198856
-2.921927e-08,-0.00846129
-2.916927e-08,-0.00497357
-2.911927e-08,-0.0110153
-2.906927e-08,-0.0113723
-2.901927e-08,-0.00247449
-2.896927e-08,0.00436365
-2.891927e-08,0.0107349
-2.886927e-08,0.00686272
-2.881927e-08,-0.0104111
-2.876927e-08,-0.0152994
-2.871927e-08,-0.00986187
-2.866927e-08,-0.0141735
-2.861927e-08,-0.0194188
-2.856927e-08,-0.0183203
-2.851927e-08,-0.0222749
-2.846927e-08,-0.0290306
-2.841927e-08,-0.024362
-2.836927e-08,-0.00802189
-2.831927e-08,-0.00159569
-2.826927e-08,-0.0118392
-2.821927e-08,-0.0175788
-2.816927e-08,-0.0115096
-2.811927e-08,-0.00313359
-2.806927e-08,0.00197442
-2.801927e-08,0.00408902
-2.796927e-08,0.00573677
-2.791927e-08,0.00930688
-2.786927e-08,0.0137558
-2.781927e-08,0.0164196
-2.776927e-08,0.0154035
-2.771927e-08,0.0089224
-2.766927e-08,0.00483051
-2.761927e-08,0.00620363
-2.756927e-08,0.00743943
-2.751927e-08,0.00754928
-2.746927e-08,0.000683686
-2.741927e-08,-0.00695086
-2.736927e-08,7.95135e-05
-2.731927e-08,0.0089224
-2.726927e-08,0.0101307
-2.721927e-08,0.0147994
-2.716927e-08,0.0216375
-2.711927e-08,0.0324302
-2.706927e-08,0.0442665
-2.701927e-08,0.0428385
-2.696927e-08,0.036934
-2.691927e-08,0.0317436
-2.686927e-08,0.0192757
-2.681927e-08,0.0121355
-2.676927e-08,0.0192757
-2.671927e-08,0.0264434
-2.666927e-08,0.0214727
-2.661927e-08,0.0112842
-2.656927e-08,0.00606631
-2.651927e-08,0.00279829
-2.646927e-08,0.00150756
-2.641927e-08,0.00213919
-2.636927e-08,-0.00675862
-2.631927e-08,-0.0187048
-2.626927e-08,-0.0211764
-2.621927e-08,-0.0216432
-2.616927e-08,-0.0202701
-2.611927e-08,-0.0134594
-2.606927e-08,-0.0132672
-2.601927e-08,-0.0212588
