LECROYWR640Zi,59892,Waveform
Segments,1,SegmentSize,4002
Segment,TrigTime,TimeSinceSegment1
#1,01-Nov-2023 13:34:08,0                 
Time,Ampl
-4.041297e-08,-0.00255688
-4.036297e-08,-0.0106308
-4.031297e-08,-0.0168373
-4.026297e-08,-0.0214235
-4.021297e-08,-0.0318318
-4.016297e-08,-0.0332049
-4.011297e-08,-0.022522
-4.006297e-08,-0.013432
-4.001297e-08,-0.00126614
-3.996297e-08,0.0115588
-3.991297e-08,0.0176554
-3.986297e-08,0.0173259
-3.981297e-08,0.00925195
-3.976297e-08,0.00178218
-3.971297e-08,-0.000167648
-3.966297e-08,-0.00442432
-3.961297e-08,-0.0116744
-3.956297e-08,-0.012718
-3.951297e-08,-0.00744518
-3.946297e-08,-0.00225479
-3.941297e-08,-0.000222573
-3.936297e-08,-0.00132107
-3.931297e-08,0.000930848
-3.926297e-08,0.00455588
-3.921297e-08,0.00178218
-3.916297e-08,-0.00187032
-3.911297e-08,-0.000716896
-3.906297e-08,-0.0023921
-3.901297e-08,-0.0077198
-3.896297e-08,-0.00615445
-3.891297e-08,-0.00219986
-3.886297e-08,-0.00678608
-3.881297e-08,-0.0108231
-3.876297e-08,-0.00656638
-3.871297e-08,-0.00491864
-3.866297e-08,-0.00640161
-3.861297e-08,-0.00513834
-3.856297e-08,-0.00612699
-3.851297e-08,-0.00870845
-3.846297e-08,-0.0111801
-3.841297e-08,-0.0120039
-3.836297e-08,-0.00835144
-3.831297e-08,-0.00541296
-3.826297e-08,-0.00458909
-3.821297e-08,-0.00252941
-3.816297e-08,0.0024962
-3.811297e-08,0.00700004
-3.806297e-08,0.00603885
-3.801297e-08,0.00576423
-3.796297e-08,0.0102681
-3.791297e-08,0.0159253
-3.786297e-08,0.0240816
-3.781297e-08,0.0334738
-3.776297e-08,0.0381424
-3.771297e-08,0.0405316
-3.766297e-08,0.0431955
-3.761297e-08,0.0395979
-3.756297e-08,0.0318535
-3.751297e-08,0.0284756
-3.746297e-08,0.0251252
-3.741297e-08,0.0217473
-3.736297e-08,0.0214727
-3.731297e-08,0.0205115
-3.726297e-08,0.0213354
-3.721297e-08,0.0210333
-3.716297e-08,0.00996597
-3.711297e-08,-0.00997172
-3.706297e-08,-0.0217256
-3.701297e-08,-0.0187322
-3.696297e-08,-0.0125806
-3.691297e-08,-0.00906546
-3.686297e-08,-0.00846129
-3.681297e-08,-0.00431447
-3.676297e-08,0.0070275
-3.671297e-08,0.0151014
-3.666297e-08,0.0131241
-3.661297e-08,0.00796122
-3.656297e-08,0.00952657
-3.651297e-08,0.0169963
-3.646297e-08,0.0210333
-3.641297e-08,0.0175731
-3.636297e-08,0.00859285
-3.631297e-08,-0.00505595
-3.626297e-08,-0.013075
-3.621297e-08,-0.00802189
-3.616297e-08,-0.00129361
-3.611297e-08,0.00304545
-3.606297e-08,0.00661556
-3.601297e-08,0.00307291
-3.596297e-08,-0.00296881
-3.591297e-08,-0.00662131
-3.586297e-08,-0.0131574
-3.581297e-08,-0.0175239
-3.576297e-08,-0.0158487
-3.571297e-08,-0.0145854
-3.566297e-08,-0.0116469
-3.561297e-08,-0.00373776
-3.556297e-08,0.00285321
-3.551297e-08,0.00911464
-3.546297e-08,0.0158978
-3.541297e-08,0.0147444
-3.536297e-08,0.0116137
-3.531297e-08,0.0147444
-3.526297e-08,0.0164196
-3.521297e-08,0.0169414
-3.516297e-08,0.0198524
-3.511297e-08,0.0233402
-3.506297e-08,0.0288876
-3.501297e-08,0.0277891
-3.496297e-08,0.0157056
-3.491297e-08,0.00191949
-3.486297e-08,-0.00620937
-3.481297e-08,-0.00780219
-3.476297e-08,-0.00895561
-3.471297e-08,-0.00593475
-3.466297e-08,0.00158994
-3.461297e-08,0.00356724
-3.456297e-08,0.000793536
