LECROYWR640Zi,59892,Waveform
Segments,1,SegmentSize,4002
Segment,TrigTime,TimeSinceSegment1
#1,01-Nov-2023 13:36:55,0                 
Time,Ampl
-4.04156e-08,-0.00574251
-4.03656e-08,-0.0111251
-4.03156e-08,-0.0153269
-4.02656e-08,-0.0174964
-4.02156e-08,-0.0189245
-4.01656e-08,-0.0176612
-4.01156e-08,-0.0147502
-4.00656e-08,-0.0168922
-4.00156e-08,-0.0258724
-3.99656e-08,-0.032024
-3.99156e-08,-0.0293327
-3.98656e-08,-0.0266963
-3.98156e-08,-0.0277948
-3.97656e-08,-0.025131
-3.97156e-08,-0.0174964
-3.96656e-08,-0.00461655
-3.96156e-08,0.00301799
-3.95656e-08,-0.00423208
-3.95156e-08,-0.00846129
-3.94656e-08,-0.0058249
-3.94156e-08,-0.0116469
-3.93656e-08,-0.025076
-3.93156e-08,-0.0334795
-3.92656e-08,-0.0297446
-3.92156e-08,-0.0203525
-3.91656e-08,-0.0146953
-3.91156e-08,-0.0113448
-3.90656e-08,-0.00165062
-3.90156e-08,0.00244128
-3.89656e-08,-0.00689593
-3.89156e-08,-0.00862606
-3.88656e-08,-0.0028315
-3.88156e-08,0.000793536
-3.87656e-08,0.00285321
-3.87156e-08,-0.00192524
-3.86656e-08,-0.0060446
-3.86156e-08,-0.00244703
-3.85656e-08,-0.00338075
-3.85156e-08,-0.00791204
-3.84656e-08,-0.00439686
-3.84156e-08,-0.0032709
-3.83656e-08,-0.00755503
-3.83156e-08,-0.00944993
-3.82656e-08,-0.015272
-3.82156e-08,-0.0216707
-3.81656e-08,-0.0252683
-3.81156e-08,-0.0282342
-3.80656e-08,-0.0238677
-3.80156e-08,-0.0175513
-3.79656e-08,-0.0147227
-3.79156e-08,-0.010109
-3.78656e-08,-0.0107681
-3.78156e-08,-0.0234283
-3.77656e-08,-0.0347428
-3.77156e-08,-0.0325183
-3.76656e-08,-0.0285088
-3.76156e-08,-0.0286736
-3.75656e-08,-0.0238677
-3.75156e-08,-0.0192815
-3.74656e-08,-0.00917531
-3.74156e-08,0.00908718
-3.73656e-08,0.00947165
-3.73156e-08,-0.00110137
-3.72656e-08,-0.000964057
-3.72156e-08,-0.00412223
-3.71656e-08,-0.0148051
-3.71156e-08,-0.0145854
-3.70656e-08,-0.00659385
-3.70156e-08,-0.00769234
-3.69656e-08,-0.0115371
-3.69156e-08,-0.012718
-3.68656e-08,-0.0168648
-3.68156e-08,-0.0155191
-3.67656e-08,-0.00920277
-3.67156e-08,-0.00566013
-3.66656e-08,-0.00401238
-3.66156e-08,-0.0114822
-3.65656e-08,-0.0265315
-3.65156e-08,-0.0300742
-3.64656e-08,-0.0198856
-3.64156e-08,-0.0195561
-3.63656e-08,-0.0323261
-3.63156e-08,-0.0338915
-3.62656e-08,-0.0246092
-3.62156e-08,-0.0167549
-3.61656e-08,-0.00782965
-3.61156e-08,-0.00252941
-3.60656e-08,-0.00230971
-3.60156e-08,-0.00442432
-3.59656e-08,-0.0132672
-3.59156e-08,-0.0216158
-3.58656e-08,-0.0223298
-3.58156e-08,-0.0237853
-3.57656e-08,-0.0285912
-3.57156e-08,-0.0296897
-3.56656e-08,-0.0270808
-3.56156e-08,-0.0259274
-3.55656e-08,-0.0221925
-3.55156e-08,-0.0117019
-3.54656e-08,-0.00428701
-3.54156e-08,-0.00906546
-3.53656e-08,-0.0194737
-3.53156e-08,-0.0208194
-3.52656e-08,-0.0144206
-3.52156e-08,-0.014146
-3.51656e-08,-0.0188421
-3.51156e-08,-0.0168648
-3.50656e-08,-0.00645653
-3.50156e-08,-0.00258434
-3.49656e-08,-0.0148051
-3.49156e-08,-0.0231537
-3.48656e-08,-0.0167
-3.48156e-08,-0.0152994
-3.47656e-08,-0.021094
-3.47156e-08,-0.0202701
-3.46656e-08,-0.0163979
-3.46156e-08,-0.0170021
-3.45656e-08,-0.0241972
-3.45156e-08,-0.0333147
-3.44656e-08,-0.0354294
-3.44156e-08,-0.0330127
-3.43656e-08,-0.0330127
-3.43156e-08,-0.0337816
-3.42656e-08,-0.0312825
-3.42156e-08,-0.0268062
-3.41656e-08,-0.0193089
-3.41156e-08,-0.00829651
-3.40656e-08,-0.0028315
-3.40156e-08,-0.00489118
-3.39656e-08,-0.00667623
-3.39156e-08,-0.00414969
-3.38656e-08,0.000628761
-3.38156e-08,0.00186457
-3.37656e-08,-0.00184285
-3.37156e-08,-0.00461655
-3.36656e-08,-0.00121122
-3.36156e-08,0.00474812
-3.35656e-08,0.00307291
-3.35156e-08,-0.00436939
-3.34656e-08,-0.00568759
-3.34156e-08,-0.00821413
-3.33656e-08,-0.017469
-3.33156e-08,-0.0187597
-3.32656e-08,-0.0173866
-3.32156e-08,-0.0237304
-3.31656e-08,-0.023291
-3.31156e-08,-0.0139812
-3.30656e-08,-0.0132397
-3.30156e-08,-0.0204074
-3.29656e-08,-0.0220002
-3.29156e-08,-0.0162606
-3.28656e-08,-0.0114822
-3.28156e-08,-0.0125257
-3.27656e-08,-0.0111801
-3.27156e-08,-0.00544043
-3.26656e-08,-0.00225479
-3.26156e-08,0.00235889
-3.25656e-08,0.00480304
-3.25156e-08,-0.00346313
-3.24656e-08,-0.00988933
-3.24156e-08,-0.00999918
-3.23656e-08,-0.0162331
-3.23156e-08,-0.0246092
-3.22656e-08,-0.0257901
-3.22156e-08,-0.0184301
-3.21656e-08,-0.0099168
-3.21156e-08,-0.0083789
-3.20656e-08,-0.00612699
-3.20156e-08,-0.00637415
-3.19656e-08,-0.0164254
-3.19156e-08,-0.0202152
-3.18656e-08,-0.0165627
-3.18156e-08,-0.0162057
-3.17656e-08,-0.0083789
-3.17156e-08,0.00142517
-3.16656e-08,-0.0026118
-3.16156e-08,-0.00703324
-3.15656e-08,-0.00714309
-3.15156e-08,-0.00758249
-3.14656e-08,-0.00428701
-3.14156e-08,-0.00623684
-3.13656e-08,-0.0105759
-3.13156e-08,-0.0105759
-3.12656e-08,-0.0159311
-3.12156e-08,-0.0215059
-3.11656e-08,-0.0249387
-3.11156e-08,-0.0294426
-3.10656e-08,-0.0218355
-3.10156e-08,-0.0134594
-3.09656e-08,-0.0203525
-3.09156e-08,-0.0234008
-3.08656e-08,-0.0223573
-3.08156e-08,-0.0308431
-3.07656e-08,-0.0322986
